binary,addr,name,category,auto,body_size,instrs,callers,callees,calls_named,called_by_named,hash,hash_bytes,failure
kernel32.dll,0x180029d40,func_pdata_0x180029d40,func_pdata_,Y,1f,b,0,0,N,N,0x81b78abe348965e1,32,missing_knowledge
kernel32.dll,0x180029d66,func_pdata_0x180029d66,func_pdata_,Y,50,16,0,0,N,N,0xe9e6d0e27e2c37e5,32,missing_knowledge
kernel32.dll,0x180029dbd,func_pdata_0x180029dbd,func_pdata_,Y,1f,b,0,0,N,N,0x81b78abe348965e1,32,missing_knowledge
kernel32.dll,0x180029de3,func_pdata_0x180029de3,func_pdata_,Y,1f,b,0,0,N,N,0x81b78abe348965e1,32,missing_knowledge
kernel32.dll,0x180029e09,func_pdata_0x180029e09,func_pdata_,Y,1f,b,0,0,N,N,0x641ab8e3bbf1be86,32,missing_knowledge
kernel32.dll,0x180029e2f,func_pdata_0x180029e2f,func_pdata_,Y,17,9,0,0,N,N,0xed6715dfedcee8ff,32,missing_knowledge
kernel32.dll,0x180029e4d,func_pdata_0x180029e4d,func_pdata_,Y,2a,d,0,0,N,N,0xf24c76df48ae58cb,32,missing_knowledge
kernel32.dll,0x180029e7e,func_pdata_0x180029e7e,func_pdata_,Y,1f,b,0,0,N,N,0x641ab8e3bbf1be86,32,missing_knowledge
kernel32.dll,0x180029e9e,func_pdata_0x180029e9e,func_pdata_,Y,23,a,0,0,N,N,0x5ae66d8380aa6850,32,missing_knowledge
kernel32.dll,0x180029ec8,func_pdata_0x180029ec8,func_pdata_,Y,17,9,0,0,N,N,0xed6715dfedcee8ff,32,missing_knowledge
kernel32.dll,0x180029ee6,func_pdata_0x180029ee6,func_pdata_,Y,1f,b,0,0,N,N,0x641ab8e3bbf1be86,32,missing_knowledge
kernel32.dll,0x180029f06,func_pdata_0x180029f06,func_pdata_,Y,23,a,0,0,N,N,0x33b88700b5c547ab,32,missing_knowledge
kernel32.dll,0x180029f30,func_pdata_0x180029f30,func_pdata_,Y,47,14,0,0,N,N,0xecef71a164445b18,32,missing_knowledge
kernel32.dll,0x180029f7e,func_pdata_0x180029f7e,func_pdata_,Y,1c,9,0,0,N,N,0x518b936e59ef3cb4,32,missing_knowledge
kernel32.dll,0x180029fa1,func_pdata_0x180029fa1,func_pdata_,Y,1f,b,0,0,N,N,0x81b78abe348965e1,32,missing_knowledge
kernel32.dll,0x180029fc1,func_pdata_0x180029fc1,func_pdata_,Y,1a,6,0,0,N,N,0x3c348daf29c9b205,32,missing_knowledge
kernel32.dll,0x180029fe2,func_pdata_0x180029fe2,func_pdata_,Y,17,9,0,0,N,N,0xed6715dfedcee8ff,32,missing_knowledge
kernel32.dll,0x18002a000,func_pdata_0x18002a000,func_pdata_,Y,1c,7,0,0,N,N,0xe2df09746789da07,32,missing_knowledge
kernel32.dll,0x18002a023,func_pdata_0x18002a023,func_pdata_,Y,47,13,0,0,N,N,0x90afce6f2bccac38,32,missing_knowledge
kernel32.dll,0x18002a071,func_pdata_0x18002a071,func_pdata_,Y,1c,7,0,0,N,N,0xf2ca50138a7d5829,32,missing_knowledge
kernel32.dll,0x18002a08e,func_pdata_0x18002a08e,func_pdata_,Y,9,2,1,0,N,N,0x92c9269be3479193,32,missing_knowledge
kernel32.dll,0x18002a098,func_pdata_0x18002a098,func_pdata_,Y,2f,a,1,0,N,N,0xa9eb4fe793202591,32,missing_knowledge
kernel32.dll,0x18002a0c8,func_pdata_0x18002a0c8,func_pdata_,Y,fad,332,1,0,N,N,0x2853e1425e8057f6,32,missing_knowledge
kernel32.dll,0x18002b076,func_pdata_0x18002b076,func_pdata_,Y,9,2,6,0,N,N,0xce6c0aaacab26754,32,missing_knowledge
kernel32.dll,0x18002b080,func_pdata_0x18002b080,func_pdata_,Y,9,2,1,0,N,N,0x269301ce56ee94fa,32,missing_knowledge
kernel32.dll,0x18002b08a,func_pdata_0x18002b08a,func_pdata_,Y,2204,924,1,0,N,N,0x45e956947c94bcb4,32,missing_knowledge
kernel32.dll,0x18002d28f,func_pdata_0x18002d28f,func_pdata_,Y,1a,5,4,0,N,N,0x99b294527f00c453,32,missing_knowledge
kernel32.dll,0x18002d2aa,func_pdata_0x18002d2aa,func_pdata_,Y,1d,8,1,0,N,N,0xe8bf2c56f0d243c3,32,missing_knowledge
kernel32.dll,0x18002d2c8,func_pdata_0x18002d2c8,func_pdata_,Y,17,5,1,0,N,N,0xcd505de48e08d050,32,missing_knowledge
kernel32.dll,0x18002d2e0,func_pdata_0x18002d2e0,func_pdata_,Y,205e,842,1,0,N,N,0xf3d9d89e0ffe9158,32,missing_knowledge
kernel32.dll,0x18002f340,func_pdata_0x18002f340,func_pdata_,Y,86,21,1,0,N,N,0x7c51aaaea5a7192b,32,missing_knowledge
kernel32.dll,0x18002f3c8,func_pdata_0x18002f3c8,func_pdata_,Y,19d,63,1,0,N,N,0x040e593a0e59f09f,32,missing_knowledge
kernel32.dll,0x18002f566,func_pdata_0x18002f566,func_pdata_,Y,40,d,1,0,N,N,0xc9664a88e2448813,32,missing_knowledge
