binary,addr,name,category,auto,body_size,instrs,callers,callees,calls_named,called_by_named,hash,hash_bytes,failure
shell32.dll,0x1802647f0,func_start_0x1802647f0,func_start_,Y,3f,13,0,0,N,N,0xa8a79a2620ccf3e5,32,missing_knowledge
shell32.dll,0x180264840,func_data_0x6444959808,func_data_,Y,0,0,0,0,N,N,0xefe118779875cfed,32,discovery_failure
shell32.dll,0x180264868,func_start_0x180264868,func_start_,Y,60,17,1,0,N,N,0xbdafc622c7a37610,32,missing_knowledge
shell32.dll,0x1802648d0,func_start_0x1802648d0,func_start_,Y,114,4a,2,0,N,N,0x88644bd1561186ab,32,missing_knowledge
shell32.dll,0x180264a34,func_call_0x180264a34,func_call_,Y,19e,73,1,0,N,N,0x97c6f63fbab0d90a,32,missing_knowledge
shell32.dll,0x180264bdc,func_call_0x180264bdc,func_call_,Y,b6,2f,1,0,N,N,0xa32995122fbe230f,32,missing_knowledge
shell32.dll,0x180264d58,func_start_0x180264d58,func_start_,Y,29,d,1,0,N,N,0x055b67ba6e8ede5a,32,missing_knowledge
shell32.dll,0x180264dd8,func_call_0x180264dd8,func_call_,Y,8b,27,4,0,N,N,0xa85c549b5a78e5d3,32,missing_knowledge
shell32.dll,0x180264e6c,func_call_0x180264e6c,func_call_,Y,ea,45,1,0,N,N,0x06822714b1f35794,32,missing_knowledge
shell32.dll,0x180264f6d,func_jmp_0x180264f6d,func_jmp_,Y,4,1,0,0,N,N,0x53878076eda70b74,32,missing_knowledge
shell32.dll,0x180264f78,func_call_0x180264f78,func_call_,Y,0,1,2,0,N,N,0x0bb14c0c684c1064,32,missing_knowledge
shell32.dll,0x180264fca,func_call_0x180264fca,func_call_,Y,53,18,0,0,N,N,0x3e32222ff3bd56ec,32,missing_knowledge
shell32.dll,0x1802650b0,func_call_0x1802650b0,func_call_,Y,6e,1f,1,0,N,N,0x5cfd11fc1ccbabfd,32,missing_knowledge
shell32.dll,0x180265138,func_call_0x180265138,func_call_,Y,3d,13,0,0,N,N,0x611684a65e2f9127,32,missing_knowledge
shell32.dll,0x180265284,func_call_0x180265284,func_call_,Y,7a,21,2,0,N,N,0x092aca8cdc4f6acc,32,missing_knowledge
shell32.dll,0x180265308,func_call_0x180265308,func_call_,Y,4a,11,0,0,N,N,0x8911ab856014ff67,32,missing_knowledge
shell32.dll,0x1802653f0,func_start_0x1802653f0,func_start_,Y,6c,19,1,0,N,N,0xde606b60dc9dcbc7,32,missing_knowledge
shell32.dll,0x1802654a4,func_start_0x1802654a4,func_start_,Y,3b,13,1,0,N,N,0xe68e7ae99a2a007f,32,missing_knowledge
shell32.dll,0x180265640,func_call_0x180265640,func_call_,Y,6b,20,0,0,N,N,0x77e514d6c21b40e5,32,missing_knowledge
shell32.dll,0x1802656b4,func_call_0x1802656b4,func_call_,Y,88,29,1,0,N,N,0xd063da40081cfa16,32,missing_knowledge
shell32.dll,0x180265860,func_start_0x180265860,func_start_,Y,71,1e,0,0,N,N,0xb8016bfebfc81b64,32,missing_knowledge
shell32.dll,0x1802658e0,func_start_0x1802658e0,func_start_,Y,77,26,0,0,N,N,0x10fff642d710c059,32,missing_knowledge
shell32.dll,0x180265960,func_call_0x180265960,func_call_,Y,7f,21,1,0,N,N,0xd8ba104effd8c84a,32,missing_knowledge
shell32.dll,0x180265a54,func_call_0x180265a54,func_call_,Y,70,1c,1,0,N,N,0xab8293a39af6fd8b,32,missing_knowledge
shell32.dll,0x180265b30,func_data_0x6444964656,func_data_,Y,0,0,0,0,N,N,0xa8b92c3e750e3266,32,discovery_failure
shell32.dll,0x180265b44,func_call_0x180265b44,func_call_,Y,5b,19,1,0,N,N,0xb611da33eb0042b8,32,missing_knowledge
shell32.dll,0x180265c00,func_start_0x180265c00,func_start_,Y,4e,13,0,0,N,N,0xfae9476f1558953b,32,missing_knowledge
shell32.dll,0x180265ca0,func_start_0x180265ca0,func_start_,Y,7c,1e,0,0,N,N,0xf8c9476f138a2edb,32,missing_knowledge
shell32.dll,0x180265d68,func_start_0x180265d68,func_start_,Y,81,1e,1,0,N,N,0xa169c09694ae0330,32,missing_knowledge
shell32.dll,0x180265e6c,func_start_0x180265e6c,func_start_,Y,4b,14,2,0,N,N,0x1cfca23b4bbe15bc,32,missing_knowledge
shell32.dll,0x180265f20,func_data_0x6444965664,func_data_,Y,0,0,0,0,N,N,0x97466e1304690983,32,discovery_failure
shell32.dll,0x180265f40,func_start_0x180265f40,func_start_,Y,5e,16,0,0,N,N,0xf85d526f132f22ac,32,missing_knowledge
shell32.dll,0x180265ff0,func_start_0x180265ff0,func_start_,Y,39,b,0,0,N,N,0x40ba8f5d39ed988e,32,missing_knowledge
shell32.dll,0x180266034,func_call_0x180266034,func_call_,Y,70,1c,1,0,N,N,0xab8293a39af6fd8b,32,missing_knowledge
shell32.dll,0x180266108,func_call_0x180266108,func_call_,Y,77,1d,1,0,N,N,0xcd09355aac3578f7,32,missing_knowledge
shell32.dll,0x1802661e0,func_start_0x1802661e0,func_start_,Y,32,b,0,0,N,N,0xa99c4273fbdc1803,32,missing_knowledge
shell32.dll,0x18026621c,func_start_0x18026621c,func_start_,Y,70,1d,3,0,N,N,0xb1e4357949f1fcc2,32,missing_knowledge
shell32.dll,0x1802662f0,func_start_0x1802662f0,func_start_,Y,45,12,1,0,N,N,0xf9d90e6f14710130,32,missing_knowledge
shell32.dll,0x180266390,func_data_0x6444966800,func_data_,Y,0,0,0,0,N,N,0x5492499abd152048,32,discovery_failure
shell32.dll,0x1802663ac,func_start_0x1802663ac,func_start_,Y,7e,1f,0,0,N,N,0xa65152e2ce58db9a,32,missing_knowledge
shell32.dll,0x18026647c,func_start_0x18026647c,func_start_,Y,6d,1a,1,0,N,N,0x95e6d3f57a0bfb94,32,missing_knowledge
shell32.dll,0x180266560,func_start_0x180266560,func_start_,Y,28,a,0,0,N,N,0x520f2e1e2af22ccb,32,missing_knowledge
shell32.dll,0x180266590,func_start_0x180266590,func_start_,Y,5c,1a,3,0,N,N,0x1311eee2425f2bad,32,missing_knowledge
shell32.dll,0x180266654,func_start_0x180266654,func_start_,Y,73,1a,1,0,N,N,0x8f21d6e623f44d6b,32,missing_knowledge
shell32.dll,0x180266720,func_jmp_0x180266720,func_jmp_,Y,4,1,0,0,N,N,0xe38fcae9e2c2fd76,32,missing_knowledge
shell32.dll,0x18026672c,func_call_0x18026672c,func_call_,Y,48,13,2,0,N,N,0x6913fa233efa2252,32,missing_knowledge
shell32.dll,0x18026677c,func_call_0x18026677c,func_call_,Y,d8,33,1,0,N,N,0xd20cbfeb2842d37f,32,missing_knowledge
shell32.dll,0x1802668b0,func_start_0x1802668b0,func_start_,Y,16,8,0,0,N,N,0x59534913b4cfdbea,32,missing_knowledge
shell32.dll,0x1802668d0,func_start_0x1802668d0,func_start_,Y,6d,1d,1,0,N,N,0x44aa56ae014fa3d0,32,missing_knowledge
shell32.dll,0x180266948,func_call_0x180266948,func_call_,Y,2e,d,3,0,N,N,0xae2e2bb71dafb1a4,32,missing_knowledge
shell32.dll,0x180266a04,func_start_0x180266a04,func_start_,Y,2b,e,2,0,N,N,0xe2c5d370b5185e70,32,missing_knowledge
shell32.dll,0x180266a74,func_call_0x180266a74,func_call_,Y,a8,2b,1,0,N,N,0x23f2ba07ef40bab2,32,missing_knowledge
shell32.dll,0x180266f40,func_data_0x6444969792,func_data_,Y,0,0,0,0,N,N,0x05fda556e98ad173,32,discovery_failure
shell32.dll,0x180266f68,func_call_0x180266f68,func_call_,Y,a5,34,2,0,N,N,0x46a59f677797fb97,32,missing_knowledge
shell32.dll,0x180267024,func_start_0x180267024,func_start_,Y,2d,a,1,0,N,N,0xc6bc12657cf8c3a3,32,missing_knowledge
shell32.dll,0x180267080,func_start_0x180267080,func_start_,Y,24,d,3,0,N,N,0x22c4462ac633b817,32,missing_knowledge
shell32.dll,0x1802670b0,func_start_0x1802670b0,func_start_,Y,30,e,0,0,N,N,0x2a4fee772f95ca7f,32,missing_knowledge
shell32.dll,0x180267190,func_start_0x180267190,func_start_,Y,1a,7,0,0,N,N,0xadd4b5df74b2038f,32,missing_knowledge
shell32.dll,0x1802671b4,func_call_0x1802671b4,func_call_,Y,53,13,1,0,N,N,0x5701fe4aa5b5ac69,32,missing_knowledge
shell32.dll,0x1802672f4,func_call_0x1802672f4,func_call_,Y,8a,25,0,0,N,N,0x26e3acf0a1918568,32,missing_knowledge
shell32.dll,0x180267720,func_start_0x180267720,func_start_,Y,22,9,0,0,N,N,0x375692f69eac5c08,32,missing_knowledge
shell32.dll,0x180267750,func_start_0x180267750,func_start_,Y,99,2c,3,0,N,N,0x4ffceed1243c931f,32,missing_knowledge
shell32.dll,0x180267880,func_start_0x180267880,func_start_,Y,150,5c,2,0,N,N,0x2f46fa8d941ee957,32,missing_knowledge
shell32.dll,0x180267a64,func_call_0x180267a64,func_call_,Y,60,18,0,0,N,N,0xdce1d57d868f56fd,32,missing_knowledge
shell32.dll,0x180267af0,func_start_0x180267af0,func_start_,Y,157,64,0,0,N,N,0x25722b676fa67f6b,32,missing_knowledge
shell32.dll,0x180267c50,func_call_0x180267c50,func_call_,Y,49,13,1,0,N,N,0x131fb2e0400bb4ba,32,missing_knowledge
shell32.dll,0x180267d6c,func_start_0x180267d6c,func_start_,Y,98,30,1,0,N,N,0xc60324d495e3defa,32,missing_knowledge
shell32.dll,0x180267e0c,func_call_0x180267e0c,func_call_,Y,68,1a,1,0,N,N,0x51c2dbaa8b025a8d,32,missing_knowledge
shell32.dll,0x180267f34,func_call_0x180267f34,func_call_,Y,a9,2e,9,0,N,N,0x8556464c04bdb16e,32,missing_knowledge
shell32.dll,0x180267fe8,func_start_0x180267fe8,func_start_,Y,7c,1f,5,0,N,N,0xcc93b1d842c06bf6,32,missing_knowledge
shell32.dll,0x18026806c,func_start_0x18026806c,func_start_,Y,33,10,1,0,N,N,0x426056100d42b81c,32,missing_knowledge
shell32.dll,0x1802680a8,func_start_0x1802680a8,func_start_,Y,33,10,1,0,N,N,0x0f4c45e313a8ea18,32,missing_knowledge
shell32.dll,0x1802680e4,func_start_0x1802680e4,func_start_,Y,33,10,1,0,N,N,0xdc4034f792cb8bdb,32,missing_knowledge
shell32.dll,0x180268120,func_start_0x180268120,func_start_,Y,5e,1b,1,0,N,N,0x6a722a1904009444,32,missing_knowledge
shell32.dll,0x180268188,func_start_0x180268188,func_start_,Y,57,1a,1,0,N,N,0x884f4602be9711b2,32,missing_knowledge
shell32.dll,0x1802681e8,func_call_0x1802681e8,func_call_,Y,b9,2c,2,0,N,N,0x8799971b0b74a4bb,32,missing_knowledge
shell32.dll,0x180268318,func_call_0x180268318,func_call_,Y,9e,2b,2,0,N,N,0x4b01f028554b0c8f,32,missing_knowledge
shell32.dll,0x1802683c0,func_data_0x6444975040,func_data_,Y,0,0,0,0,N,N,0x4874aa9b651b4a99,32,discovery_failure
